0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
4.631116469e-26,-1.289732833e-09,-1.743843283e-09,-1.926888565e-09,-1.964084533e-09,-1.981663141e-09,-1.992698814e-09,-2.000744492e-09,-2.007151605e-09,-2.012554281e-09,-2.017238748e-09,-2.025158595e-09,-2.028600708e-09,-2.031764198e-09,-2.034691993e-09,-2.037429654e-09,-2.040004362e-09,-2.042428098e-09,-2.044714688e-09,-2.046887588e-09,-2.04897997e-09,-2.0510259e-09,-2.053064777e-09,-2.055159863e-09,-2.05740445e-09,-2.059905573e-09,-2.062768913e-09,-2.066105061e-09,-2.070008375e-09,-2.074555188e-09,-2.079759367e-09,-2.08557417e-09,-2.091954477e-09,-2.098832148e-09,-2.106135027e-09,-2.11378007e-09,-2.121681436e-09,-2.1297809e-09,-2.138039808e-09,-2.146457675e-09,-2.154915081e-09,-2.1634947e-09,-2.172163006e-09,-2.180908609e-09,-2.189688316e-09,-2.198492438e-09,-2.207274388e-09,-2.215997504e-09,-2.22467617e-09,-2.23341977e-09,-2.242242106e-09,-2.251176251e-09,-2.260086343e-09,-2.268743991e-09,-2.276778668e-09,-2.284154404e-09,-2.291239163e-09,-2.298336446e-09,-2.305571781e-09,-2.312974383e-09,-2.320546624e-09,-2.328282429e-09,-2.336169641e-09,-2.344182795e-09,-2.352258875e-09,-2.3603343e-09,-2.367890518e-09,-2.374140818e-09,-2.378681256e-09,-2.382484066e-09,-2.386218459e-09,-2.389992908e-09,-2.393820458e-09,-2.397704159e-09,-2.401644979e-09,-2.405642491e-09,-2.409694697e-09,-2.413797485e-09,-2.417943603e-09,-2.42212077e-09,-2.426307928e-09,-2.430467249e-09,-2.43452467e-09,-2.43831003e-09,-2.441387879e-09,-2.443144397e-09,-2.444160851e-09,-2.445038207e-09,-2.44586944e-09,-2.446667169e-09,-2.447428899e-09,-2.448139869e-09,-2.448763939e-09,-2.44922989e-09,-2.4494789e-09,-2.449566554e-09,-2.449589008e-09,-2.449598385e-09,-2.449605323e-09,-2.44961106e-09,-2.449615971e-09,-1.504431295e-21,1.289732841e-09,1.743843302e-09,1.926888574e-09,1.964084526e-09,1.981663135e-09,1.992698815e-09,2.000744495e-09,2.007151592e-09,2.012554284e-09,2.017238746e-09,2.025158594e-09,2.028600691e-09,2.031764191e-09,2.034691979e-09,2.037429663e-09,2.040004355e-09,2.042428093e-09,2.044714676e-09,2.046887587e-09,2.048979973e-09,2.051025885e-09,2.053064775e-09,2.055159855e-09,2.057404426e-09,2.059905569e-09,2.062768909e-09,2.066105054e-09,2.070008357e-09,2.074555177e-09,2.079759352e-09,2.085574157e-09,2.091954465e-09,2.098832153e-09,2.106135023e-09,2.113780055e-09,2.121681428e-09,2.129780888e-09,2.13803979e-09,2.146457598e-09,2.154915084e-09,2.163494712e-09,2.17216302e-09,2.180908597e-09,2.189688312e-09,2.198492437e-09,2.207274389e-09,2.215997472e-09,2.224676185e-09,2.233419766e-09,2.242242108e-09,2.251176261e-09,2.260086348e-09,2.268743977e-09,2.276778622e-09,2.284154413e-09,2.291239176e-09,2.29833646e-09,2.305571783e-09,2.312974379e-09,2.320546625e-09,2.328282447e-09,2.336169649e-09,2.344182796e-09,2.352258884e-09,2.360334315e-09,2.367890517e-09,2.37414081e-09,2.378681246e-09,2.382484051e-09,2.38621846e-09,2.389992897e-09,2.393820451e-09,2.397704153e-09,2.401644979e-09,2.405642482e-09,2.409694692e-09,2.413797492e-09,2.417943616e-09,2.422120773e-09,2.426307927e-09,2.430467247e-09,2.434524684e-09,2.438310035e-09,2.441387876e-09,2.443144405e-09,2.444160838e-09,2.445038204e-09,2.445869442e-09,2.446667164e-09,2.447428894e-09,2.448139857e-09,2.448763936e-09,2.449229887e-09,2.449478891e-09,2.449566535e-09,2.449588997e-09,2.449598383e-09,2.449605323e-09,2.449611057e-09,2.449615983e-09
1.228614501e-33,-8.625200997e-09,-1.586941262e-08,-2.680240553e-08,-3.403599989e-08,-3.875661408e-08,-4.189835865e-08,-4.408117413e-08,-4.567418106e-08,-4.688831578e-08,-4.785129862e-08,-4.930599177e-08,-4.987406281e-08,-5.036893281e-08,-5.080781658e-08,-5.120163896e-08,-5.155725858e-08,-5.188030988e-08,-5.21767246e-08,-5.245280936e-08,-5.271463045e-08,-5.296837895e-08,-5.32218201e-08,-5.348501822e-08,-5.376936589e-08,-5.408640603e-08,-5.444822147e-08,-5.486913911e-08,-5.536622271e-08,-5.595555453e-08,-5.664793305e-08,-5.744855527e-08,-5.836295382e-08,-5.940199499e-08,-6.058156035e-08,-6.191454426e-08,-6.339656716e-08,-6.500721188e-08,-6.671983734e-08,-6.851954896e-08,-7.04060912e-08,-7.23742964e-08,-7.44129131e-08,-7.650169681e-08,-7.862994517e-08,-8.080027283e-08,-8.301417425e-08,-8.526431206e-08,-8.754226282e-08,-8.984968098e-08,-9.218611057e-08,-9.453038804e-08,-9.685406579e-08,-9.917268437e-08,-1.01532566e-07,-1.03962796e-07,-1.064717645e-07,-1.09055196e-07,-1.116949759e-07,-1.143302346e-07,-1.16822678e-07,-1.190467661e-07,-1.211098808e-07,-1.231602367e-07,-1.252491598e-07,-1.273890778e-07,-1.295819301e-07,-1.318251182e-07,-1.341118355e-07,-1.364294189e-07,-1.387547937e-07,-1.410440603e-07,-1.432141077e-07,-1.45140167e-07,-1.467553914e-07,-1.481379976e-07,-1.493873067e-07,-1.505546499e-07,-1.516644425e-07,-1.527282773e-07,-1.537508482e-07,-1.547323154e-07,-1.55669558e-07,-1.565569959e-07,-1.573873342e-07,-1.581524533e-07,-1.58844521e-07,-1.594572149e-07,-1.59986833e-07,-1.604331937e-07,-1.608003689e-07,-1.610967956e-07,-1.613337747e-07,-1.615229022e-07,-1.616743762e-07,-1.617965983e-07,-1.61896285e-07,-1.619786725e-07,-1.620477568e-07,-1.621065459e-07,-1.621572914e-07,-4.103235657e-22,8.625201006e-09,1.586941262e-08,2.680240553e-08,3.403599992e-08,3.875661407e-08,4.189835868e-08,4.408117413e-08,4.567418107e-08,4.688831581e-08,4.785129861e-08,4.930599178e-08,4.987406281e-08,5.036893282e-08,5.080781658e-08,5.120163897e-08,5.155725859e-08,5.18803099e-08,5.217672462e-08,5.245280938e-08,5.271463045e-08,5.296837895e-08,5.322182011e-08,5.348501822e-08,5.37693659e-08,5.408640603e-08,5.444822146e-08,5.486913912e-08,5.53662227e-08,5.595555455e-08,5.664793305e-08,5.744855526e-08,5.836295383e-08,5.9401995e-08,6.058156036e-08,6.191454425e-08,6.339656717e-08,6.500721187e-08,6.671983733e-08,6.851954897e-08,7.040609121e-08,7.23742964e-08,7.441291309e-08,7.65016968e-08,7.862994517e-08,8.080027281e-08,8.301417424e-08,8.526431206e-08,8.754226281e-08,8.984968096e-08,9.218611059e-08,9.453038804e-08,9.685406581e-08,9.917268437e-08,1.01532566e-07,1.03962796e-07,1.064717645e-07,1.09055196e-07,1.116949759e-07,1.143302346e-07,1.16822678e-07,1.190467661e-07,1.211098808e-07,1.231602367e-07,1.252491598e-07,1.273890778e-07,1.295819301e-07,1.318251182e-07,1.341118355e-07,1.364294189e-07,1.387547937e-07,1.410440603e-07,1.432141077e-07,1.45140167e-07,1.467553914e-07,1.481379976e-07,1.493873067e-07,1.505546499e-07,1.516644425e-07,1.527282773e-07,1.537508482e-07,1.547323154e-07,1.55669558e-07,1.565569959e-07,1.573873342e-07,1.581524533e-07,1.588445209e-07,1.594572149e-07,1.59986833e-07,1.604331937e-07,1.608003689e-07,1.610967956e-07,1.613337747e-07,1.615229022e-07,1.616743762e-07,1.617965983e-07,1.61896285e-07,1.619786725e-07,1.620477568e-07,1.621065459e-07,1.621572914e-07
-6.951079493e-26,-1.445740195e-14,-1.736012494e-14,-1.842913416e-14,-1.997393112e-14,-2.197293868e-14,-2.302982872e-14,-2.473584533e-14,-2.578707088e-14,-2.720618502e-14,-2.8170543e-14,-3.041761429e-14,-3.119926141e-14,-3.204175006e-14,-3.318109661e-14,-3.416997292e-14,-3.492272979e-14,-3.575965337e-14,-3.674260393e-14,-3.777262081e-14,-3.872120594e-14,-3.957772849e-14,-4.04472646e-14,-4.137332534e-14,-4.237520679e-14,-4.343804314e-14,-4.445934599e-14,-4.539835991e-14,-4.633817249e-14,-4.734146096e-14,-4.840579368e-14,-4.953016328e-14,-5.066868754e-14,-5.174288363e-14,-5.279801915e-14,-5.389667168e-14,-5.505379749e-14,-5.626029331e-14,-5.751867575e-14,-5.872969678e-14,-5.996401025e-14,-6.118698946e-14,-6.247504276e-14,-6.384287394e-14,-6.523925042e-14,-6.6578261e-14,-6.794452423e-14,-6.937984614e-14,-7.089651863e-14,-7.236920329e-14,-7.382568695e-14,-7.534442201e-14,-7.684118604e-14,-7.832099904e-14,-7.985137554e-14,-8.14400894e-14,-8.289391934e-14,-8.434446894e-14,-8.586922966e-14,-8.748367979e-14,-8.920876816e-14,-9.088386632e-14,-9.228715538e-14,-9.369136345e-14,-9.516848897e-14,-9.674627661e-14,-9.840224751e-14,-1.001005856e-13,-1.017895749e-13,-1.03413311e-13,-1.045385798e-13,-1.053188013e-13,-1.060722167e-13,-1.068526616e-13,-1.076723073e-13,-1.085483373e-13,-1.095223768e-13,-1.107591712e-13,-1.126850894e-13,-1.155244825e-13,-1.185580659e-13,-1.211995514e-13,-1.225071863e-13,-1.229795747e-13,-1.233739274e-13,-1.237782167e-13,-1.24198384e-13,-1.246365714e-13,-1.250979166e-13,-1.256013588e-13,-1.26257518e-13,-1.280049788e-13,-1.342280918e-13,-1.375789611e-13,-1.380044056e-13,-1.384385201e-13,-1.405743307e-13,-1.504728772e-13,-1.643783583e-13,-1.683238448e-13,-1.690054515e-13,-8.198180608e-22,1.446785605e-14,1.736210513e-14,1.843719464e-14,1.997340334e-14,2.197656508e-14,2.302515778e-14,2.472934673e-14,2.578871274e-14,2.720440329e-14,2.816391811e-14,3.042504248e-14,3.121163294e-14,3.205062778e-14,3.318305891e-14,3.417430884e-14,3.492945876e-14,3.576321134e-14,3.674368633e-14,3.777685809e-14,3.87206509e-14,3.957536174e-14,4.045132641e-14,4.137416139e-14,4.237588728e-14,4.34297246e-14,4.445765446e-14,4.539096492e-14,4.633504892e-14,4.733677732e-14,4.841277435e-14,4.954026552e-14,5.067299444e-14,5.174808007e-14,5.280221166e-14,5.389825995e-14,5.505194824e-14,5.62527917e-14,5.751682111e-14,5.87229123e-14,5.996073824e-14,6.118284328e-14,6.247305836e-14,6.385327118e-14,6.524306107e-14,6.658044012e-14,6.794402366e-14,6.938127035e-14,7.089157895e-14,7.236549378e-14,7.382368918e-14,7.533952998e-14,7.684580501e-14,7.832495828e-14,7.984604363e-14,8.144078076e-14,8.28884971e-14,8.434175138e-14,8.58575906e-14,8.748468344e-14,8.921071378e-14,9.087880703e-14,9.227965972e-14,9.3680515e-14,9.516551807e-14,9.675621475e-14,9.840364607e-14,1.00098233e-13,1.017878814e-13,1.034038727e-13,1.045439458e-13,1.053209393e-13,1.060665009e-13,1.068490367e-13,1.076734856e-13,1.085451016e-13,1.095224382e-13,1.107558975e-13,1.126819454e-13,1.155153966e-13,1.185596485e-13,1.211936741e-13,1.224955619e-13,1.229803278e-13,1.233695686e-13,1.237800911e-13,1.241955109e-13,1.246374435e-13,1.250895638e-13,1.256057695e-13,1.262520768e-13,1.280054933e-13,1.342235127e-13,1.375716487e-13,1.380040258e-13,1.38435503e-13,1.405772448e-13,1.504680171e-13,1.643730021e-13,1.683144508e-13,1.690041719e-13
-2.134190512e-18,-3.05503765e-08,-5.891070906e-08,-1.096599106e-07,-1.534731901e-07,-1.915248571e-07,-2.248219065e-07,-2.541854697e-07,-2.802629333e-07,-3.035501072e-07,-3.244504877e-07,-3.603900528e-07,-3.758962836e-07,-3.900062307e-07,-4.028976967e-07,-4.147247852e-07,-4.255994015e-07,-4.356013561e-07,-4.448074973e-07,-4.533069531e-07,-4.611950546e-07,-4.685513875e-07,-4.754380352e-07,-4.819100057e-07,-4.880350396e-07,-4.939012537e-07,-4.996107525e-07,-5.052635838e-07,-5.109506333e-07,-5.167552484e-07,-5.22753331e-07,-5.290146119e-07,-5.356041169e-07,-5.42585784e-07,-5.500140274e-07,-5.579311991e-07,-5.663610262e-07,-5.75309511e-07,-5.847717762e-07,-5.947318459e-07,-6.051582839e-07,-6.160057149e-07,-6.272216536e-07,-6.387507829e-07,-6.505342273e-07,-6.624970853e-07,-6.745262533e-07,-6.864593854e-07,-6.981119017e-07,-7.094095265e-07,-7.204853699e-07,-7.315509018e-07,-7.427502458e-07,-7.541521716e-07,-7.657850319e-07,-7.776563411e-07,-7.8976e-07,-8.020810152e-07,-8.145969641e-07,-8.272765515e-07,-8.400783915e-07,-8.529498833e-07,-8.658250186e-07,-8.786278965e-07,-8.912757829e-07,-9.036852574e-07,-9.157761905e-07,-9.274770372e-07,-9.387277191e-07,-9.494824975e-07,-9.597105606e-07,-9.693980607e-07,-9.785435737e-07,-9.871563856e-07,-9.95253627e-07,-1.002856599e-06,-1.009989408e-06,-1.016676056e-06,-1.022939954e-06,-1.028803308e-06,-1.034286648e-06,-1.039408567e-06,-1.04418594e-06,-1.048634499e-06,-1.052768943e-06,-1.056602738e-06,-1.060149273e-06,-1.063421771e-06,-1.06643304e-06,-1.06919729e-06,-1.071728935e-06,-1.074042954e-06,-1.076154155e-06,-1.078078418e-06,-1.079831037e-06,-1.081427507e-06,-1.082881968e-06,-1.084208811e-06,-1.085420664e-06,-1.086529713e-06,-1.087547148e-06,4.79973491e-22,3.055029806e-08,5.891100342e-08,1.096598658e-07,1.534735874e-07,1.91524798e-07,2.248218344e-07,2.541854461e-07,2.80262911e-07,3.035498525e-07,3.24450385e-07,3.603901971e-07,3.758965423e-07,3.900064405e-07,4.028977382e-07,4.147249468e-07,4.255995026e-07,4.356014207e-07,4.448072515e-07,4.53306916e-07,4.611950038e-07,4.685516876e-07,4.754382133e-07,4.819100694e-07,4.880350004e-07,4.939014686e-07,4.996110177e-07,5.05263691e-07,5.109507359e-07,5.167553649e-07,5.227535393e-07,5.290146458e-07,5.356045269e-07,5.425858066e-07,5.500139706e-07,5.579312611e-07,5.663610686e-07,5.753096261e-07,5.847719932e-07,5.947319049e-07,6.051583064e-07,6.160059145e-07,6.27221737e-07,6.387510779e-07,6.505347118e-07,6.62496947e-07,6.745263062e-07,6.864594912e-07,6.981120371e-07,7.094095763e-07,7.20485618e-07,7.315512271e-07,7.427503386e-07,7.541523669e-07,7.657854038e-07,7.776564564e-07,7.897599275e-07,8.020810602e-07,8.145970957e-07,8.272767757e-07,8.400787758e-07,8.529500182e-07,8.658250787e-07,8.786278768e-07,8.912758246e-07,9.036852101e-07,9.157762512e-07,9.274772341e-07,9.387279755e-07,9.494825794e-07,9.597109113e-07,9.693983089e-07,9.785436604e-07,9.871564838e-07,9.952537404e-07,1.00285693e-06,1.009989746e-06,1.016676358e-06,1.022940269e-06,1.028803625e-06,1.034286885e-06,1.039408742e-06,1.044186217e-06,1.048634893e-06,1.052769216e-06,1.05660298e-06,1.060149347e-06,1.06342148e-06,1.066432784e-06,1.069197087e-06,1.071728736e-06,1.074042593e-06,1.076153925e-06,1.07807822e-06,1.079830941e-06,1.081427271e-06,1.082881861e-06,1.084208621e-06,1.085420555e-06,1.08652966e-06,1.087546873e-06
-1.007986818e-20,-2.396505923e-08,-4.634381846e-08,-8.657303924e-08,-1.211744828e-07,-1.506760115e-07,-1.756375795e-07,-1.966335559e-07,-2.142305031e-07,-2.289653896e-07,-2.413256254e-07,-2.605526948e-07,-2.680770152e-07,-2.745522433e-07,-2.801704932e-07,-2.850793648e-07,-2.893956654e-07,-2.932186012e-07,-2.966344812e-07,-2.997132581e-07,-3.025060814e-07,-3.050488625e-07,-3.073704448e-07,-3.09501754e-07,-3.114800973e-07,-3.133454631e-07,-3.15136457e-07,-3.168922161e-07,-3.186573073e-07,-3.204842778e-07,-3.224332696e-07,-3.245709735e-07,-3.269670367e-07,-3.296892087e-07,-3.327984902e-07,-3.36339478e-07,-3.403330355e-07,-3.447888182e-07,-3.49719995e-07,-3.551352733e-07,-3.610222714e-07,-3.673382899e-07,-3.740239779e-07,-3.810358445e-07,-3.883511546e-07,-3.959442207e-07,-4.037789104e-07,-4.118283996e-07,-4.200896774e-07,-4.285662637e-07,-4.37251633e-07,-4.461308522e-07,-4.551860968e-07,-4.64413135e-07,-4.7383478e-07,-4.834656501e-07,-4.93263685e-07,-5.031400944e-07,-5.130572993e-07,-5.230917188e-07,-5.333408715e-07,-5.438384377e-07,-5.545477257e-07,-5.653695019e-07,-5.761446755e-07,-5.866823123e-07,-5.968504677e-07,-6.066596224e-07,-6.162097387e-07,-6.255869463e-07,-6.348317948e-07,-6.439505511e-07,-6.529281024e-07,-6.617357522e-07,-6.703361229e-07,-6.786878226e-07,-6.867502391e-07,-6.944884573e-07,-7.018768633e-07,-7.089006199e-07,-7.155548977e-07,-7.218428465e-07,-7.277730249e-07,-7.333572664e-07,-7.386091292e-07,-7.435427793e-07,-7.481723595e-07,-7.525115371e-07,-7.565734351e-07,-7.603705745e-07,-7.639148973e-07,-7.672180128e-07,-7.702912175e-07,-7.73145717e-07,-7.757927176e-07,-7.782434883e-07,-7.805094896e-07,-7.826022022e-07,-7.845332284e-07,-7.863141229e-07,-7.87956316e-07,1.776733675e-35,2.396506014e-08,4.634382095e-08,8.657304859e-08,1.211744902e-07,1.506760042e-07,1.756375777e-07,1.966335449e-07,2.142305017e-07,2.289653952e-07,2.413256185e-07,2.605526936e-07,2.68077012e-07,2.745522465e-07,2.801704899e-07,2.850793627e-07,2.893956635e-07,2.932186017e-07,2.966344852e-07,2.997132622e-07,3.025060765e-07,3.050488644e-07,3.073704462e-07,3.095017533e-07,3.114800952e-07,3.133454603e-07,3.151364601e-07,3.168922214e-07,3.186573076e-07,3.20484284e-07,3.224332795e-07,3.245709699e-07,3.269670313e-07,3.29689205e-07,3.32798492e-07,3.363394771e-07,3.403330334e-07,3.447888181e-07,3.49719999e-07,3.551352805e-07,3.610222707e-07,3.673382951e-07,3.740239787e-07,3.810358559e-07,3.88351162e-07,3.959442233e-07,4.037789238e-07,4.118284047e-07,4.200896738e-07,4.285662669e-07,4.372516385e-07,4.461308528e-07,4.551860928e-07,4.644131292e-07,4.738347794e-07,4.834656408e-07,4.932636882e-07,5.031400903e-07,5.130573035e-07,5.230917258e-07,5.33340871e-07,5.438384331e-07,5.545477207e-07,5.653695012e-07,5.761446685e-07,5.866823149e-07,5.968504705e-07,6.066596244e-07,6.162097353e-07,6.255869428e-07,6.348318036e-07,6.4395055e-07,6.5292811e-07,6.617357576e-07,6.703361338e-07,6.786878227e-07,6.867502403e-07,6.94488462e-07,7.018768685e-07,7.089006148e-07,7.155549001e-07,7.218428497e-07,7.27773026e-07,7.333572752e-07,7.3860914e-07,7.4354279e-07,7.481723507e-07,7.525115253e-07,7.565734271e-07,7.603705606e-07,7.639148987e-07,7.672180115e-07,7.702912147e-07,7.73145711e-07,7.757927067e-07,7.782434927e-07,7.80509481e-07,7.826021963e-07,7.845332243e-07,7.86314124e-07,7.879563153e-07
-6.968220085e-18,-7.169097626e-09,-1.390889925e-08,-2.621878502e-08,-3.710646881e-08,-4.678531923e-08,-5.539366899e-08,-6.309990575e-08,-7.000710394e-08,-7.624404505e-08,-8.186782293e-08,-9.157191719e-08,-9.576063581e-08,-9.956711678e-08,-1.030375573e-07,-1.062144502e-07,-1.091009069e-07,-1.117489674e-07,-1.141546645e-07,-1.163701895e-07,-1.183998397e-07,-1.202926136e-07,-1.220532893e-07,-1.237128521e-07,-1.25291576e-07,-1.268226867e-07,-1.283499191e-07,-1.299099359e-07,-1.315248081e-07,-1.332583397e-07,-1.351081662e-07,-1.370983427e-07,-1.392440839e-07,-1.415723953e-07,-1.440859682e-07,-1.467954597e-07,-1.496969185e-07,-1.5276614e-07,-1.560077087e-07,-1.593890879e-07,-1.62909424e-07,-1.665317331e-07,-1.702369678e-07,-1.740261751e-07,-1.778767532e-07,-1.818017323e-07,-1.857822064e-07,-1.898218811e-07,-1.93924951e-07,-1.980668541e-07,-2.022591578e-07,-2.06518315e-07,-2.10868233e-07,-2.153354926e-07,-2.199121677e-07,-2.245789814e-07,-2.292579731e-07,-2.339126797e-07,-2.38534757e-07,-2.431660603e-07,-2.478545659e-07,-2.526071961e-07,-2.574263304e-07,-2.623048397e-07,-2.6722008e-07,-2.721478173e-07,-2.770492549e-07,-2.819036402e-07,-2.866496625e-07,-2.912788592e-07,-2.957658349e-07,-3.001111106e-07,-3.042987635e-07,-3.083403677e-07,-3.12223982e-07,-3.159630606e-07,-3.195590801e-07,-3.230151458e-07,-3.263232337e-07,-3.295093101e-07,-3.325576236e-07,-3.35489839e-07,-3.382785527e-07,-3.409544758e-07,-3.43511416e-07,-3.459387532e-07,-3.482533436e-07,-3.504433211e-07,-3.525350336e-07,-3.545024399e-07,-3.563745101e-07,-3.58134836e-07,-3.597968989e-07,-3.613599503e-07,-3.628237546e-07,-3.642163078e-07,-3.655093746e-07,-3.667232186e-07,-3.678640164e-07,-3.68934094e-07,-3.699343804e-07,-8.931839084e-23,7.172119815e-09,1.391566968e-08,2.62188372e-08,3.711060805e-08,4.677962689e-08,5.539391178e-08,6.309835737e-08,7.001403902e-08,7.624153517e-08,8.186643739e-08,9.157689661e-08,9.576645624e-08,9.957434936e-08,1.030442167e-07,1.062122418e-07,1.091057799e-07,1.117472143e-07,1.141597577e-07,1.163704694e-07,1.184077592e-07,1.202971628e-07,1.220606376e-07,1.237195947e-07,1.252993386e-07,1.268322329e-07,1.283568198e-07,1.299130035e-07,1.315373311e-07,1.33260961e-07,1.351090017e-07,1.371003905e-07,1.392503602e-07,1.415739599e-07,1.440848895e-07,1.467906514e-07,1.496887373e-07,1.527661905e-07,1.560046539e-07,1.593872968e-07,1.628988049e-07,1.665210259e-07,1.702338348e-07,1.740219051e-07,1.778783971e-07,1.818001164e-07,1.857826752e-07,1.898223442e-07,1.939167795e-07,1.980611426e-07,2.022539183e-07,2.065120158e-07,2.108655057e-07,2.15334356e-07,2.199145941e-07,2.245743555e-07,2.292579064e-07,2.339136837e-07,2.385377292e-07,2.431704487e-07,2.478523501e-07,2.526030908e-07,2.574242057e-07,2.623045914e-07,2.672234218e-07,2.721520584e-07,2.77056324e-07,2.818999875e-07,2.866494576e-07,2.912781531e-07,2.957684379e-07,3.001107372e-07,3.043011106e-07,3.083390974e-07,3.12226275e-07,3.159654137e-07,3.195599289e-07,3.230134733e-07,3.263296419e-07,3.295117828e-07,3.325629129e-07,3.354857072e-07,3.382825435e-07,3.409555801e-07,3.435068455e-07,3.459383292e-07,3.482521274e-07,3.504505715e-07,3.525357788e-07,3.545103201e-07,3.563770367e-07,3.58139064e-07,3.597998395e-07,3.613630968e-07,3.628328452e-07,3.642133364e-07,3.655090196e-07,3.667244883e-07,3.678644211e-07,3.689335202e-07,3.699364519e-07
-1.297859937e-15,-1.419880891e-16,-7.070310381e-17,-1.105967968e-16,-1.927228026e-16,-6.891964327e-17,-1.487664626e-16,-5.595340197e-17,-1.12042835e-16,-2.413185368e-16,-1.091190334e-16,-2.237931671e-16,-1.537221486e-16,-1.192749758e-16,-1.079004684e-16,-8.937944533e-17,-1.054065339e-16,-1.350172139e-06,-1.350170098e-06,-1.350168189e-06,-1.350166405e-06,-1.350164731e-06,-1.350163152e-06,-1.350161647e-06,-1.350160197e-06,-1.350158785e-06,-1.35015739e-06,-1.350155988e-06,-1.350154555e-06,-1.350153071e-06,-1.35015152e-06,-1.350149896e-06,-1.350148201e-06,-1.350146446e-06,-1.350144647e-06,-1.350142824e-06,-1.350140993e-06,-1.350139166e-06,-1.350137352e-06,-1.350135556e-06,-1.350133782e-06,-1.350132028e-06,-1.350130291e-06,-1.350128561e-06,-1.350126833e-06,-1.350125101e-06,-1.350123362e-06,-1.35012161e-06,-1.350119843e-06,-1.350118058e-06,-1.350116253e-06,-1.350114429e-06,-1.350112586e-06,-1.350110727e-06,-1.350108855e-06,-1.350106973e-06,-1.350105085e-06,-1.35010319e-06,-1.350101293e-06,-1.3500994e-06,-1.350097523e-06,-1.350095674e-06,-1.350093861e-06,-1.35009209e-06,-1.350090361e-06,-1.350088673e-06,-1.350087027e-06,-1.350085424e-06,-1.350083867e-06,-1.35008236e-06,-1.350080907e-06,-1.350079511e-06,-1.350078175e-06,-1.3500769e-06,-1.350075688e-06,-1.350074537e-06,-1.350073446e-06,-1.350072413e-06,-1.350071435e-06,-1.350070509e-06,-1.350069633e-06,-1.350068803e-06,-1.350068018e-06,-1.350067276e-06,-1.350066572e-06,-1.350065907e-06,-1.350065277e-06,-1.35006468e-06,-1.350064115e-06,-1.350063581e-06,-1.350063075e-06,-1.350062596e-06,-1.350062143e-06,-1.350061715e-06,-1.350061309e-06,-1.350060926e-06,-1.350060563e-06,-1.35006022e-06,-1.350059896e-06,-1.350059591e-06,-1.350059302e-06,-1.07843452e-15,3.967773366e-08,7.75680269e-08,1.482364917e-07,2.125211128e-07,2.709565671e-07,3.24082011e-07,3.724251138e-07,4.164876875e-07,4.567304883e-07,4.935700568e-07,5.585224035e-07,5.87259966e-07,6.138303785e-07,6.384377744e-07,6.612839706e-07,6.825622887e-07,7.024325734e-07,7.210092699e-07,7.383758051e-07,7.546176317e-07,7.698532483e-07,7.842380714e-07,7.979433156e-07,8.111399072e-07,8.240016298e-07,8.367168598e-07,8.494928364e-07,8.625444054e-07,8.760669873e-07,8.902007428e-07,9.050062463e-07,9.204608747e-07,9.364660343e-07,9.528664703e-07,9.694911645e-07,9.861938691e-07,1.002863772e-06,1.01941987e-06,1.035807989e-06,1.052001393e-06,1.06800723e-06,1.083870725e-06,1.099659571e-06,1.11543796e-06,1.131253133e-06,1.1471401e-06,1.163133873e-06,1.179270189e-06,1.195573639e-06,1.212052676e-06,1.228706831e-06,1.245529769e-06,1.262500899e-06,1.279583971e-06,1.296744057e-06,1.31396354e-06,1.331230615e-06,1.348510413e-06,1.36573649e-06,1.382805636e-06,1.399611908e-06,1.416069704e-06,1.432134851e-06,1.447799792e-06,1.46307092e-06,1.477947753e-06,1.492415519e-06,1.506447425e-06,1.520010267e-06,1.53307007e-06,1.54559675e-06,1.557567572e-06,1.568969394e-06,1.579799591e-06,1.590065526e-06,1.599782779e-06,1.608972712e-06,1.617660021e-06,1.625870742e-06,1.633630888e-06,1.640965645e-06,1.647898987e-06,1.654453536e-06,1.660650527e-06,1.666509995e-06,1.672050634e-06,1.677290015e-06,1.682244617e-06,1.686929897e-06,1.691360352e-06,1.69554958e-06,1.699510345e-06,1.703254639e-06,1.706793733e-06,1.710138246e-06,1.713298185e-06,1.716283003e-06,1.719101643e-06,1.721762571e-06,1.72427382e-06
