1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
4.016368816e-08,7.802612649e-08,1.473602375e-07,2.090697705e-07,2.642202115e-07,3.13791843e-07,3.586374677e-07,3.994612634e-07,4.368349516e-07,4.712440494e-07,5.030856442e-07,5.326533753e-07,5.601831071e-07,5.859116579e-07,6.100685616e-07,6.328257601e-07,6.542837029e-07,6.745123656e-07,6.936097103e-07,7.117222211e-07,7.290109013e-07,7.456159872e-07,7.616647852e-07,7.77311697e-07,7.92776587e-07,8.083526478e-07,8.243761107e-07,8.41180607e-07,8.590653635e-07,8.782646104e-07,8.988926296e-07,9.209051361e-07,9.441371294e-07,9.683717757e-07,9.933706244e-07,1.01887882e-06,1.044630338e-06,1.070373194e-06,1.095929137e-06,1.121240514e-06,1.146348201e-06,1.171330656e-06,1.196260213e-06,1.221196775e-06,1.246206144e-06,1.27136386e-06,1.296730883e-06,1.322331531e-06,1.348154776e-06,1.374166715e-06,1.400319474e-06,1.426569748e-06,1.452907656e-06,1.479350381e-06,1.505890253e-06,1.532450324e-06,1.558877377e-06,1.58496808e-06,1.610530272e-06,1.635465523e-06,1.659803778e-06,1.683644948e-06,1.707074562e-06,1.73012593e-06,1.752783456e-06,1.774997913e-06,1.796700723e-06,1.817812356e-06,1.838252378e-06,1.857945699e-06,1.876830026e-06,1.894861525e-06,1.912018004e-06,1.928299019e-06,1.943722319e-06,1.958318563e-06,1.97212486e-06,1.98518003e-06,1.997522543e-06,2.009188695e-06,2.020212113e-06,2.030623788e-06,2.04045235e-06,2.049724411e-06,2.058464918e-06,2.066697465e-06,2.074444573e-06,2.08172792e-06,2.088568532e-06,2.094986941e-06,2.101003294e-06,2.106637436e-06,2.111908951e-06,2.11683718e-06,2.1214412e-06,2.125739788e-06,2.129751357e-06,2.133493888e-06,2.136984846e-06,2.1402411e-06,2.143278856e-06
1.186001058e-08,2.291991214e-08,4.291232087e-08,6.050711135e-08,7.616574391e-08,9.025744191e-08,1.030659865e-07,1.147986544e-07,1.256206222e-07,1.356678387e-07,1.450313619e-07,1.537726089e-07,1.619596145e-07,1.696701173e-07,1.76962653e-07,1.838630273e-07,1.90380975e-07,1.965412336e-07,2.023997198e-07,2.080274965e-07,2.134919847e-07,2.188615738e-07,2.242239289e-07,2.29700426e-07,2.354472461e-07,2.416375087e-07,2.484294726e-07,2.559378624e-07,2.642057103e-07,2.731772024e-07,2.827126113e-07,2.926478864e-07,3.028273319e-07,3.131042828e-07,3.233454271e-07,3.334437925e-07,3.433446174e-07,3.530610645e-07,3.626468579e-07,3.721562135e-07,3.816306192e-07,3.911124386e-07,4.006570937e-07,4.103184164e-07,4.20129811e-07,4.301068091e-07,4.402549675e-07,4.505705863e-07,4.610504869e-07,4.717005971e-07,4.825165086e-07,4.934621709e-07,5.044858559e-07,5.155587593e-07,5.26681594e-07,5.378476419e-07,5.490156053e-07,5.601102466e-07,5.710407736e-07,5.817309646e-07,5.921452223e-07,6.02285917e-07,6.121656892e-07,6.217858785e-07,6.3113301e-07,6.401835339e-07,6.489100841e-07,6.572867586e-07,6.65292804e-07,6.729145811e-07,6.801474148e-07,6.869950998e-07,6.934683727e-07,6.995826198e-07,7.053555331e-07,7.108054169e-07,7.159499163e-07,7.208056043e-07,7.253878141e-07,7.297106968e-07,7.33787358e-07,7.376300088e-07,7.41250105e-07,7.446584661e-07,7.478653748e-07,7.508806589e-07,7.537137597e-07,7.563737867e-07,7.588695628e-07,7.612096578e-07,7.634024129e-07,7.654559552e-07,7.673782037e-07,7.691768678e-07,7.708594385e-07,7.724331749e-07,7.739050881e-07,7.752819217e-07,7.765701344e-07,7.777758824e-07,7.789050067e-07
7.867739157e-12,1.370652263e-11,2.926855284e-11,5.438780075e-11,9.210328287e-11,1.448308435e-10,2.150508411e-10,3.04945181e-10,4.158244165e-10,5.484393433e-10,7.032927925e-10,8.81311814e-10,1.083077771e-09,1.309168998e-09,1.562254777e-09,1.847656209e-09,2.172249268e-09,2.543137324e-09,2.965702062e-09,3.443959202e-09,3.984501804e-09,4.598483137e-09,5.300092869e-09,6.103052708e-09,7.014084777e-09,8.031863373e-09,9.150810393e-09,1.036201137e-08,1.165597914e-08,1.302696178e-08,1.447742677e-08,1.601496916e-08,1.764598167e-08,1.93800708e-08,2.123532546e-08,2.322914432e-08,2.53653598e-08,2.763816387e-08,3.006105567e-08,3.267102785e-08,3.550079074e-08,3.855801747e-08,4.180790941e-08,4.516413833e-08,4.856395442e-08,5.206543419e-08,5.575839116e-08,5.968133882e-08,6.383321128e-08,6.818461134e-08,7.266823697e-08,7.715520846e-08,8.146203109e-08,8.550638568e-08,8.941207659e-08,9.330650353e-08,9.723404049e-08,1.011976486e-07,1.051838469e-07,1.091693957e-07,1.131221165e-07,1.170000025e-07,1.207504933e-07,1.243136833e-07,1.276363755e-07,1.306957769e-07,1.335087479e-07,1.361115045e-07,1.385360402e-07,1.408029526e-07,1.42923737e-07,1.449042624e-07,1.467472896e-07,1.484541572e-07,1.500259253e-07,1.51464121e-07,1.52771173e-07,1.539506322e-07,1.550072795e-07,1.55947177e-07,1.567776585e-07,1.575072117e-07,1.581452192e-07,1.587015727e-07,1.591862236e-07,1.596087536e-07,1.599780356e-07,1.60302018e-07,1.605876338e-07,1.608408071e-07,1.610665251e-07,1.612689445e-07,1.61451509e-07,1.616170625e-07,1.617679524e-07,1.619061178e-07,1.620331641e-07,1.621504235e-07,1.622590048e-07,1.623598329e-07,1.624536801e-07
5.59452711e-14,6.286001486000001e-14,6.405657936e-14,6.434431317000001e-14,6.454795561000001e-14,6.475655953e-14,6.489050462e-14,6.506438155000001e-14,6.518368808000001e-14,6.530275188e-14,6.544686187e-14,6.553615811e-14,6.563065959000001e-14,6.574972183e-14,6.587398892000001e-14,6.595856886e-14,6.603298326e-14,6.613740602e-14,6.624654705e-14,6.635593083000001e-14,6.643530734000001e-14,6.651988993e-14,6.661438677000001e-14,6.670864363000001e-14,6.681306724e-14,6.691749321000001e-14,6.701249513000001e-14,6.710699511000001e-14,6.719132975000001e-14,6.729575301000001e-14,6.740513988000001e-14,6.751452354000001e-14,6.76189457e-14,6.77132021e-14,6.781762919e-14,6.793197081000001e-14,6.80562377e-14,6.818051016e-14,6.830477401e-14,6.84240799e-14,6.855330502000001e-14,6.869245901e-14,6.884152653e-14,6.899059797000001e-14,6.914487482000001e-14,6.929890937e-14,6.946782431e-14,6.964194675000001e-14,6.981085751e-14,6.998969898e-14,7.017373691e-14,7.036274229000001e-14,7.055150126000001e-14,7.074050591e-14,7.09245438e-14,7.112818514e-14,7.13519167e-14,7.154588551000001e-14,7.174555321000001e-14,7.193455097000001e-14,7.213348067000001e-14,7.233736093e-14,7.254620784e-14,7.272033297e-14,7.287956646000001e-14,7.30338429e-14,7.319308059e-14,7.337712545e-14,7.361101524e-14,7.384962729e-14,7.410337206000001e-14,7.432709568e-14,7.447641827e-14,7.458604071e-14,7.4690709e-14,7.480604651e-14,7.491071229e-14,7.502034026e-14,7.512996204e-14,7.523463557000001e-14,7.533434323000001e-14,7.547869211000001e-14,7.586142286e-14,7.623422352e-14,7.634881121e-14,7.640386236e-14,7.645396608000001e-14,7.650405858e-14,7.6554162e-14,7.660426021000001e-14,7.663921995e-14,7.67637384e-14,7.737564783e-14,7.755498268e-14,7.765468379e-14,7.842460453000001e-14,7.929894764000001e-14,7.947306849000001e-14,7.954797115000001e-14,7.961296163000001e-14,7.967297096000001e-14
7.207418863e-14,8.096191807e-14,8.248670241e-14,8.286128401000001e-14,8.311868866000001e-14,8.33683475e-14,8.354996815000001e-14,8.376201414000001e-14,8.3902056e-14,8.406855716e-14,8.423524447000001e-14,8.434882712000001e-14,8.447374953e-14,8.462891084e-14,8.475761305e-14,8.48560762e-14,8.496965883e-14,8.511045441e-14,8.524293659e-14,8.535651901000001e-14,8.546254183e-14,8.557631061e-14,8.568989327000001e-14,8.580725568e-14,8.593614382e-14,8.605350637000001e-14,8.616330899000001e-14,8.627707769000001e-14,8.639066044000001e-14,8.651954839000001e-14,8.664447061000001e-14,8.678091869000001e-14,8.690602715e-14,8.702716907e-14,8.715983996e-14,8.730819418e-14,8.745598114e-14,8.761132798000001e-14,8.776289507000001e-14,8.791446259000001e-14,8.808133572000001e-14,8.825180242e-14,8.843361121e-14,8.861938278e-14,8.88089342e-14,8.899452043e-14,8.920297239e-14,8.94195516e-14,8.962422357000001e-14,8.984779619000001e-14,9.008667205e-14,9.031402306000001e-14,9.055668e-14,9.079555697000001e-14,9.102290997e-14,9.127747252000001e-14,9.1516349e-14,9.17363266e-14,9.197160976000001e-14,9.221804751e-14,9.247223205000001e-14,9.276477792000001e-14,9.30074346e-14,9.323893776e-14,9.346288455e-14,9.369060716000001e-14,9.39425486e-14,9.417704562000001e-14,9.442085443e-14,9.461077878e-14,9.477802386000001e-14,9.494961647e-14,9.511308157000001e-14,9.528788932000001e-14,9.550067864000001e-14,9.577394482000001e-14,9.607045938e-14,9.634751151e-14,9.654877149000001e-14,9.66630982e-14,9.676230831e-14,9.686189583000001e-14,9.696110527000001e-14,9.706030842000001e-14,9.714420992e-14,9.723585703000001e-14,9.745659185000001e-14,9.794171937000001e-14,9.819230574000001e-14,9.824974831000001e-14,9.829981722000001e-14,9.834649546000001e-14,9.839637205000001e-14,9.874523645e-14,9.924945067e-14,9.986006918000001e-14,1.009167131e-13,1.011937537e-13,1.012776557e-13,1.013660915e-13,1.014348805e-13
3.854297187e-08,7.439351026e-08,1.392296013e-07,1.968360874e-07,2.490582382e-07,2.971676799e-07,3.420039688e-07,3.840915041e-07,4.238255186e-07,4.615386696e-07,4.974372433e-07,5.316357958e-07,5.642680902e-07,5.955092906e-07,6.25498463e-07,6.54291923e-07,6.81901442e-07,7.083676886e-07,7.337951951e-07,7.583165896e-07,7.820387633e-07,8.050350182e-07,8.273850835e-07,8.492276372e-07,8.70782992e-07,8.923241618e-07,9.141231813e-07,9.364168145e-07,9.593965245e-07,9.832021161e-07,1.007917462e-06,1.033570952e-06,1.06012781e-06,1.087478748e-06,1.11544193e-06,1.143784336e-06,1.172262834e-06,1.200665086e-06,1.228823783e-06,1.25661217e-06,1.283942683e-06,1.310771252e-06,1.337094562e-06,1.362933845e-06,1.388315178e-06,1.413261159e-06,1.437789608e-06,1.461917668e-06,1.485668801e-06,1.509072313e-06,1.532142871e-06,1.554862736e-06,1.577189234e-06,1.599093471e-06,1.620593228e-06,1.641738649e-06,1.662565326e-06,1.683059243e-06,1.703152456e-06,1.722740754e-06,1.741714824e-06,1.760002666e-06,1.777600065e-06,1.794561912e-06,1.810961649e-06,1.826856275e-06,1.842273013e-06,1.857212594e-06,1.871657837e-06,1.885580592e-06,1.89894832e-06,1.911729774e-06,1.923900076e-06,1.93544467e-06,1.946361327e-06,1.956659656e-06,1.966358476e-06,1.975482166e-06,1.984057172e-06,1.992109905e-06,1.999664993e-06,2.006745216e-06,2.013371639e-06,2.01956377e-06,2.025340399e-06,2.030719782e-06,2.035720046e-06,2.040359439e-06,2.044656476e-06,2.04862998e-06,2.052299052e-06,2.055682961e-06,2.058800989e-06,2.061672237e-06,2.064315428e-06,2.066748704e-06,2.068989456e-06,2.071054173e-06,2.072958332e-06,2.07471633e-06,2.076341449e-06
3.56864629e-11,4.251964836e-11,4.425423207e-11,4.439910334e-11,4.446174218e-11,4.45403713e-11,4.460270676e-11,4.465551705e-11,4.471403432e-11,4.475938942e-11,4.480985962e-11,4.485189629e-11,4.489158065e-11,4.493658394e-11,4.497441381e-11,4.500880276e-11,4.504834948e-11,4.508965595e-11,4.512565396e-11,4.515933358e-11,4.519573101e-11,4.5234889e-11,4.527426359e-11,4.531151085e-11,4.534736947e-11,4.538395145e-11,4.542211857e-11,4.546189968e-11,4.550263155e-11,4.554273109e-11,4.558178508e-11,4.562118349e-11,4.566211209e-11,4.57048821e-11,4.574939379e-11,4.579467483e-11,4.583986388e-11,4.588564894e-11,4.593323879e-11,4.598329384e-11,4.603599449e-11,4.609086782e-11,4.614699669e-11,4.620475413e-11,4.626504878e-11,4.6328747e-11,4.639572995e-11,4.646530314e-11,4.653676102e-11,4.661095663e-11,4.668852217e-11,4.676911083e-11,4.685172713e-11,4.693689092e-11,4.702481114e-11,4.711425234e-11,4.7205321e-11,4.729849457e-11,4.739322896e-11,4.748921309e-11,4.758666652e-11,4.768409324e-11,4.777942233e-11,4.787480387e-11,4.797256209e-11,4.807288106e-11,4.817490841e-11,4.827498726e-11,4.837085938e-11,4.846350228e-11,4.855442093e-11,4.864472624e-11,4.873417662e-11,4.882113917e-11,4.890248099e-11,4.898174031e-11,4.906334885e-11,4.914917073e-11,4.923918804e-11,4.932994678e-11,4.941638966e-11,4.949375431e-11,4.955516872e-11,4.960712802e-11,4.965801772e-11,4.971010143e-11,4.976446108e-11,4.98251503e-11,4.990763129e-11,5.001014202e-11,5.008290634e-11,5.011996901e-11,5.015918048e-11,5.019227081e-11,5.023261101e-11,5.029795131e-11,5.042343995e-11,5.050254043e-11,5.057571431e-11,5.076492414e-11,5.100096385e-11
3.584862218e-11,4.27122534e-11,4.445393291e-11,4.459915932e-11,4.466173617e-11,4.474028631e-11,4.480280492e-11,4.485552702e-11,4.491405229e-11,4.495941566e-11,4.500988973e-11,4.505199682e-11,4.509159624e-11,4.513663401e-11,4.517454538e-11,4.520892737e-11,4.524838641e-11,4.52897507e-11,4.532584187e-11,4.535949853e-11,4.539585812e-11,4.543501498e-11,4.547447413e-11,4.551171067e-11,4.554760539e-11,4.558424045e-11,4.562235815e-11,4.566216572e-11,4.570296991e-11,4.574310536e-11,4.578213503e-11,4.582161727e-11,4.586252871e-11,4.590536166e-11,4.594990747e-11,4.59952584e-11,4.604052435e-11,4.608635249e-11,4.613401903e-11,4.618416755e-11,4.623693612e-11,4.629190884e-11,4.63481664e-11,4.640604062e-11,4.646648231e-11,4.653030306e-11,4.659748327e-11,4.666724058e-11,4.673893143e-11,4.681330161e-11,4.68911852e-11,4.697213361e-11,4.70551952e-11,4.714064594e-11,4.722873507e-11,4.731859102e-11,4.741030033e-11,4.750418685e-11,4.759938269e-11,4.769558624e-11,4.779280896e-11,4.788944416e-11,4.798558198e-11,4.808368245e-11,4.818431138e-11,4.828695572e-11,4.838837152e-11,4.848513331e-11,4.85780839e-11,4.866974105e-11,4.876127546e-11,4.88525929e-11,4.894226725e-11,4.90275429e-11,4.911146666e-11,4.91979097e-11,4.928779362e-11,4.937933064e-11,4.946940732e-11,4.955471431e-11,4.963088332e-11,4.969267641e-11,4.974745975e-11,4.980196132e-11,4.985788562e-11,4.991641286e-11,4.998243757e-11,5.007067667e-11,5.017136271e-11,5.024675017e-11,5.028507144e-11,5.032099344e-11,5.035459753e-11,5.039285357e-11,5.044468446e-11,5.054723271e-11,5.065550906e-11,5.070651714e-11,5.078682073e-11,5.099107453e-11,5.124508752e-11
4.031854043e-11,4.801341129e-11,4.995586751e-11,5.011142919e-11,5.016660969e-11,5.023507225e-11,5.030149813e-11,5.034877606e-11,5.040630206e-11,5.045123682e-11,5.049904797e-11,5.054211504e-11,5.057975737e-11,5.062368017e-11,5.066153967e-11,5.06950616e-11,5.073376879e-11,5.077436992e-11,5.080965014e-11,5.084307e-11,5.087947634e-11,5.091844482e-11,5.095718543e-11,5.099371104e-11,5.10294814e-11,5.106635479e-11,5.110491254e-11,5.114516088e-11,5.118569365e-11,5.122506459e-11,5.126403667e-11,5.130421378e-11,5.134620859e-11,5.13902047e-11,5.143530382e-11,5.148051091e-11,5.152602833e-11,5.157333472e-11,5.162310355e-11,5.167576467e-11,5.173065981e-11,5.178707344e-11,5.184527235e-11,5.190632761e-11,5.197108028e-11,5.203945866e-11,5.21106145e-11,5.218411263e-11,5.226079577e-11,5.234138845e-11,5.242522785e-11,5.251162883e-11,5.260093178e-11,5.269265488e-11,5.278611022e-11,5.288154404e-11,5.297679117e-11,5.307889632e-11,5.318641987e-11,5.329556187e-11,5.340285349e-11,5.351058453e-11,5.361541135e-11,5.371736095e-11,5.381780964e-11,5.391759939e-11,5.401519588e-11,5.410676717e-11,5.419470892e-11,5.428444645e-11,5.437791791e-11,5.447598006e-11,5.457915989e-11,5.468821208e-11,5.480397063e-11,5.492615419e-11,5.505269049e-11,5.517323225e-11,5.527714095e-11,5.535132548e-11,5.540508803e-11,5.545559035e-11,5.550669687e-11,5.555903033e-11,5.561268453e-11,5.566791356e-11,5.572488816e-11,5.57840071e-11,5.584592444e-11,5.591224272e-11,5.598900127e-11,5.61089638e-11,5.629287851e-11,5.638007863e-11,5.641055945e-11,5.643702833e-11,5.646884282e-11,5.651872505e-11,5.663890159e-11,5.68631112e-11,5.711830634e-11
1.744694834e-11,2.061593085e-11,2.137149189e-11,2.143519234e-11,2.146791546e-11,2.150978101e-11,2.154145412e-11,2.15684929e-11,2.159761289e-11,2.162096944e-11,2.164569574e-11,2.166499508e-11,2.168669008e-11,2.170629042e-11,2.172250218e-11,2.174127229e-11,2.176114747e-11,2.177774043e-11,2.179300417e-11,2.181009294e-11,2.182880237e-11,2.18471597e-11,2.186369745e-11,2.187971939e-11,2.189653398e-11,2.191419743e-11,2.193267651e-11,2.195147005e-11,2.196983128e-11,2.19876196e-11,2.200558383e-11,2.202440327e-11,2.204429235e-11,2.206531059e-11,2.208715887e-11,2.21092082e-11,2.213143765e-11,2.215449937e-11,2.217904734e-11,2.220527858e-11,2.223337219e-11,2.226315006e-11,2.229415699e-11,2.232627437e-11,2.236007464e-11,2.239611451e-11,2.24346115e-11,2.247554479e-11,2.251850193e-11,2.256300262e-11,2.260936676e-11,2.265801188e-11,2.270901213e-11,2.276203714e-11,2.281636822e-11,2.287236793e-11,2.293011322e-11,2.298890949e-11,2.304862009e-11,2.310967642e-11,2.317180746e-11,2.323463849e-11,2.329782551e-11,2.336012487e-11,2.342052737e-11,2.348083795e-11,2.354255364e-11,2.360598488e-11,2.367054066e-11,2.373391411e-11,2.379442197e-11,2.385176507e-11,2.390630089e-11,2.395965226e-11,2.401225486e-11,2.406361432e-11,2.411125499e-11,2.415632622e-11,2.420170033e-11,2.424842086e-11,2.429726659e-11,2.434821123e-11,2.439916302e-11,2.444673158e-11,2.448642367e-11,2.451518668e-11,2.454011043e-11,2.456489771e-11,2.459002028e-11,2.46157817e-11,2.464360552e-11,2.468410394e-11,2.474413325e-11,2.478281496e-11,2.479878552e-11,2.481228238e-11,2.482910762e-11,2.486060942e-11,2.493638099e-11,2.500409137e-11,2.513297894e-11
5.658110767e-11,6.826224227e-11,7.147790245e-11,7.180510147e-11,7.200926243e-11,7.218662699e-11,7.233073908e-11,7.24761266e-11,7.259455699e-11,7.271963168e-11,7.282748175e-11,7.292725255e-11,7.303800547e-11,7.313798751e-11,7.32262919e-11,7.332145764e-11,7.342417964e-11,7.352027215e-11,7.360771367e-11,7.369712781e-11,7.379277525e-11,7.389158096e-11,7.398831994e-11,7.408106738e-11,7.417377224e-11,7.426938939e-11,7.436891967e-11,7.447175214e-11,7.45750523e-11,7.467658649e-11,7.477834121e-11,7.488322121e-11,7.499232441e-11,7.510541774e-11,7.522045609e-11,7.533531713e-11,7.545108791e-11,7.557004403e-11,7.56934e-11,7.582162397e-11,7.595364153e-11,7.608813663e-11,7.622615982e-11,7.637017994e-11,7.655646601e-11,7.669489105e-11,7.685765729e-11,7.704848451e-11,7.725136707e-11,7.743925172e-11,7.765240895e-11,7.786345808e-11,7.810641766e-11,7.837179967e-11,7.865846284e-11,7.897288051e-11,7.931476606e-11,7.968666817e-11,8.008102001e-11,8.047873796e-11,8.087393187e-11,8.113247502e-11,8.124747394e-11,8.131652544e-11,8.138059196e-11,8.144414815e-11,8.150789819e-11,8.157210516e-11,8.163707656e-11,8.170291471e-11,8.176993044e-11,8.183820123e-11,8.190786215e-11,8.19790531e-11,8.205202634e-11,8.21267302e-11,8.220342311e-11,8.228237478e-11,8.236375695e-11,8.244802359e-11,8.253588631e-11,8.262819715e-11,8.272619803e-11,8.283093008e-11,8.294842262e-11,8.308447818e-11,8.325938199e-11,8.35388376e-11,8.405125633e-11,8.449890095e-11,8.463147608e-11,8.468878548e-11,8.474532479e-11,8.481577572e-11,8.492042975e-11,8.512043429e-11,8.552608354e-11,8.595994865e-11,8.650996242e-11,8.681698199e-11,8.690887778e-11
4.814810182e-11,5.81384071e-11,6.091179512e-11,6.127309516e-11,6.153284897e-11,6.173066706e-11,6.191255502e-11,6.206682217e-11,6.221225894e-11,6.233676176e-11,6.245967945e-11,6.257526009e-11,6.267689409e-11,6.278313244e-11,6.289285643e-11,6.29916615e-11,6.308384913e-11,6.317980824e-11,6.328261426e-11,6.33845479e-11,6.34805835e-11,6.357289744e-11,6.366100914e-11,6.375705455e-11,6.386433842e-11,6.396635694e-11,6.406769462e-11,6.41667483e-11,6.425106844e-11,6.435098794e-11,6.446730734e-11,6.458051065e-11,6.468686357e-11,6.480004826e-11,6.491349531e-11,6.503464621e-11,6.513030343e-11,6.528492955e-11,6.539311271e-11,6.552655925e-11,6.566591557e-11,6.580963452e-11,6.602723756e-11,6.614093607e-11,6.626702752e-11,6.643386529e-11,6.660906482e-11,6.679234457e-11,6.698191153e-11,6.717692628e-11,6.737896084e-11,6.758909127e-11,6.780787974e-11,6.803300004e-11,6.826142524e-11,6.849308494e-11,6.873108907e-11,6.89431398e-11,6.919996908e-11,6.946619162e-11,6.974071293e-11,6.999960838e-11,7.024768069e-11,7.04869592e-11,7.072284649e-11,7.095831873e-11,7.119371757e-11,7.142632438e-11,7.165145257e-11,7.187790136e-11,7.21133634e-11,7.235880436e-11,7.261432249e-11,7.287833818e-11,7.314307772e-11,7.339760267e-11,7.362351916e-11,7.380468519e-11,7.393390114e-11,7.404651693e-11,7.41596798e-11,7.427074779e-11,7.436722652e-11,7.449994228e-11,7.465419819e-11,7.479608814e-11,7.495426246e-11,7.51529508e-11,7.546953532e-11,7.585545218e-11,7.605459839e-11,7.612000029e-11,7.617126345e-11,7.623160453e-11,7.631615563e-11,7.646037318e-11,7.678177305e-11,7.726511196e-11,7.788036313e-11,7.83193166e-11,7.843460473e-11
1.151386903e-12,1.353526941e-12,1.415102768e-12,1.436084239e-12,1.452573148e-12,1.466196704e-12,1.478638908e-12,1.490768619e-12,1.500482328e-12,1.510310128e-12,1.520983317e-12,1.530385948e-12,1.538508377e-12,1.546778696e-12,1.555747925e-12,1.564851921e-12,1.573296441e-12,1.58102137e-12,1.588631518e-12,1.596503677e-12,1.604652345e-12,1.612935079e-12,1.621307715e-12,1.629292521e-12,1.636928936e-12,1.644567417e-12,1.652365572e-12,1.660476922e-12,1.668886137e-12,1.677495851e-12,1.685992169e-12,1.694254179e-12,1.702464306e-12,1.710938523e-12,1.719696819e-12,1.728868524e-12,1.73836232e-12,1.748048459e-12,1.757592737e-12,1.767151507e-12,1.776959178e-12,1.787164247e-12,1.797831846e-12,1.808911383e-12,1.820040742e-12,1.83104351e-12,1.842297947e-12,1.85401414e-12,1.866153417e-12,1.878405305e-12,1.890533497e-12,1.902911176e-12,1.915687752e-12,1.92842765e-12,1.941106027e-12,1.954071269e-12,1.967026855e-12,1.979844178e-12,1.992824573e-12,2.005657752e-12,2.018365104e-12,2.031035818e-12,2.04347284e-12,2.05580897e-12,2.067911395e-12,2.079906826e-12,2.09153575e-12,2.102993177e-12,2.114152745e-12,2.125076549e-12,2.135714764e-12,2.146027421e-12,2.156132036e-12,2.165950499e-12,2.175470232e-12,2.184779863e-12,2.193815749e-12,2.202602767e-12,2.211205942e-12,2.219545735e-12,2.227661542e-12,2.235619866e-12,2.243412868e-12,2.251368981e-12,2.260236251e-12,2.273224815e-12,2.296854768e-12,2.312824086e-12,2.316284956e-12,2.318562374e-12,2.322610859e-12,2.335166822e-12,2.380123893e-12,2.440765059e-12,2.477833362e-12,2.484361975e-12,2.487703758e-12,2.490781902e-12,2.493773568e-12,2.496700569e-12,2.499562542e-12
5.4612976260000004e-14,6.014715467000001e-14,6.081974976000001e-14,6.096522236e-14,6.105242617e-14,6.108162687000001e-14,6.108526052000001e-14,6.108889391e-14,6.109979452e-14,6.113249586e-14,6.115442977e-14,6.116169676e-14,6.117986414e-14,6.119439808e-14,6.120529855000001e-14,6.123086581e-14,6.123813343e-14,6.125266682e-14,6.126720056e-14,6.128186736000001e-14,6.129276793000001e-14,6.131093538000001e-14,6.131820289000001e-14,6.132546919e-14,6.134376941000001e-14,6.135830332e-14,6.137283734e-14,6.138750455000001e-14,6.139840429e-14,6.140930489e-14,6.142760643e-14,6.144214048000001e-14,6.14566731e-14,6.148587367e-14,6.14895084e-14,6.151534621e-14,6.154091235000001e-14,6.156271274e-14,6.15955483e-14,6.162098128000001e-14,6.166108249000001e-14,6.169378387e-14,6.173751953000001e-14,6.178852176000001e-14,6.185042237000001e-14,6.190855789e-14,6.198136047000001e-14,6.206143006e-14,6.214876774e-14,6.224337098e-14,6.235250763000001e-14,6.246891331e-14,6.260725018000001e-14,6.275635608e-14,6.29237635e-14,6.3094671e-14,6.329114325000001e-14,6.350578585e-14,6.373859516000001e-14,6.400047219000001e-14,6.428791734000001e-14,6.460106432000001e-14,6.49393776e-14,6.530676028000001e-14,6.571060917000001e-14,6.613612437000001e-14,6.660537737000001e-14,6.706736392e-14,6.739477394000001e-14,6.758411492000001e-14,6.776658931000001e-14,6.790506015000001e-14,6.79743634e-14,6.804379739e-14,6.8105832e-14,6.817163118e-14,6.823743385000001e-14,6.829960116000001e-14,6.837279984e-14,6.843496986e-14,6.850857092e-14,6.857073798e-14,6.863667359000001e-14,6.870260632000001e-14,6.876854001000001e-14,6.884187413e-14,6.89154759e-14,6.898141084e-14,6.904734666e-14,6.912431209000001e-14,6.919024345e-14,6.925617702000001e-14,6.932978268e-14,6.939934859e-14,6.947268179e-14,6.953498196e-14,6.959001929000001e-14,6.962674808000001e-14,6.972915049e-14,6.988632837000001e-14,6.992319098000001e-14
