6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
1.172052645e-07,1.177012725e-07,1.18000502e-07,1.18166057e-07,1.182402578e-07,1.182686621e-07,1.18282726e-07,1.182922907e-07,1.182996697e-07,1.183056943e-07,1.183107752e-07,1.183151524e-07,1.183190035e-07,1.183225015e-07,1.183257816e-07,1.183289531e-07,1.183321177e-07,1.183353799e-07,1.183389349e-07,1.183430139e-07,1.183478039e-07,1.183534371e-07,1.183599711e-07,1.183673436e-07,1.183753466e-07,1.183837265e-07,1.183923733e-07,1.184012888e-07,1.184104134e-07,1.184195817e-07,1.184286139e-07,1.184374237e-07,1.184459789e-07,1.184542248e-07,1.184621221e-07,1.18469677e-07,1.184768909e-07,1.184837652e-07,1.18490331e-07,1.18496613e-07,1.185026157e-07,1.185083595e-07,1.185138755e-07,1.185191757e-07,1.185242634e-07,1.185291546e-07,1.185338677e-07,1.185384102e-07,1.185427894e-07,1.185470225e-07,1.185511331e-07,1.185551481e-07,1.18559107e-07,1.185630646e-07,1.185670879e-07,1.185712576e-07,1.185756639e-07,1.18580398e-07,1.185855516e-07,1.18591209e-07,1.18597442e-07,1.186043089e-07,1.18611847e-07,1.186200711e-07,1.186289682e-07,1.186384979e-07,1.186485923e-07,1.186591595e-07,1.18670088e-07,1.18681253e-07,1.186925221e-07,1.187037616e-07,1.187148417e-07,1.187256407e-07,1.187360483e-07,1.187459671e-07,1.187553142e-07,1.187640207e-07,1.187720314e-07,1.18779304e-07,1.187858087e-07,1.187915274e-07,1.187964539e-07,1.188005959e-07,1.188039785e-07,1.188066546e-07,1.188087175e-07,1.188102933e-07,1.188115052e-07,1.188124502e-07,1.188131995e-07,1.188138052e-07,1.18814305e-07,1.188147261e-07,1.188150875e-07,1.188154032e-07
5.394829997e-07,5.467765341e-07,5.504267687e-07,5.524747864e-07,5.535859316e-07,5.541466074e-07,5.544453119e-07,5.546355668e-07,5.547743265e-07,5.548835432e-07,5.549734766e-07,5.550496322e-07,5.551152487e-07,5.551724151e-07,5.55222698e-07,5.55267313e-07,5.553070521e-07,5.553427627e-07,5.553757874e-07,5.554076455e-07,5.554395897e-07,5.554725043e-07,5.555069231e-07,5.555430148e-07,5.55580586e-07,5.556192298e-07,5.556585931e-07,5.556984818e-07,5.557387002e-07,5.557789073e-07,5.558186735e-07,5.558576346e-07,5.558955411e-07,5.559322026e-07,5.559674804e-07,5.560013109e-07,5.560336774e-07,5.56064596e-07,5.560941294e-07,5.561223524e-07,5.56149322e-07,5.561751117e-07,5.561998179e-07,5.562235103e-07,5.562462281e-07,5.562680249e-07,5.562889728e-07,5.56309122e-07,5.563284999e-07,5.563471495e-07,5.563651421e-07,5.563825565e-07,5.563994817e-07,5.564160468e-07,5.564324322e-07,5.564488588e-07,5.564655893e-07,5.564829315e-07,5.565012203e-07,5.565207964e-07,5.565419862e-07,5.56565062e-07,5.565901819e-07,5.566173045e-07,5.566461642e-07,5.566765339e-07,5.567085876e-07,5.56742762e-07,5.567793309e-07,5.568181698e-07,5.568586507e-07,5.568995718e-07,5.569393022e-07,5.569764297e-07,5.570105139e-07,5.570419483e-07,5.570712612e-07,5.570987719e-07,5.571245909e-07,5.57148695e-07,5.571709878e-07,5.571913479e-07,5.572096691e-07,5.57225897e-07,5.572400535e-07,5.57252241e-07,5.572626245e-07,5.572714056e-07,5.57278799e-07,5.572850177e-07,5.572902602e-07,5.572947033e-07,5.57298498e-07,5.57301769e-07,5.573046167e-07,5.573071216e-07
4.07522534e-07,4.13008858e-07,4.15939742e-07,4.177413245e-07,4.188517363e-07,4.194925639e-07,4.198404338e-07,4.200400494e-07,4.20172502e-07,4.202707828e-07,4.203487024e-07,4.204130608e-07,4.204676447e-07,4.205147439e-07,4.205558472e-07,4.205920548e-07,4.206243097e-07,4.206533622e-07,4.20679832e-07,4.207045316e-07,4.207284791e-07,4.207526462e-07,4.207778348e-07,4.208046719e-07,4.208335941e-07,4.208648023e-07,4.208982287e-07,4.209336064e-07,4.209706574e-07,4.210092248e-07,4.210491974e-07,4.210903574e-07,4.211323327e-07,4.211746838e-07,4.212170322e-07,4.212590946e-07,4.213006293e-07,4.213414186e-07,4.213813017e-07,4.214201782e-07,4.214579859e-07,4.214947036e-07,4.215303471e-07,4.215649389e-07,4.215985088e-07,4.216311115e-07,4.216628065e-07,4.2169363e-07,4.217236093e-07,4.217527896e-07,4.217812216e-07,4.218089357e-07,4.218359449e-07,4.21862272e-07,4.218879569e-07,4.219130423e-07,4.219375694e-07,4.219615962e-07,4.21985213e-07,4.220085425e-07,4.220317374e-07,4.22054983e-07,4.220784956e-07,4.221025125e-07,4.221272779e-07,4.221530265e-07,4.221799687e-07,4.222082803e-07,4.222380916e-07,4.222694799e-07,4.223024645e-07,4.223370025e-07,4.223729867e-07,4.22410247e-07,4.224485544e-07,4.22487628e-07,4.225271453e-07,4.225667547e-07,4.226060877e-07,4.226447729e-07,4.226824482e-07,4.227187711e-07,4.227534281e-07,4.227861416e-07,4.228166745e-07,4.22844834e-07,4.228704736e-07,4.228934962e-07,4.229138584e-07,4.229315813e-07,4.229467646e-07,4.229595959e-07,4.229703344e-07,4.229792717e-07,4.229866945e-07,4.229928654e-07
6.551327696e-07,6.8450055e-07,6.994784715e-07,7.074622917e-07,7.119733387e-07,7.145684487e-07,7.160955078e-07,7.170634912e-07,7.177376626e-07,7.182440761e-07,7.186453699e-07,7.189753212e-07,7.192534929e-07,7.19491914e-07,7.196985321e-07,7.198793311e-07,7.200392835e-07,7.20182225e-07,7.203113199e-07,7.204297477e-07,7.205405909e-07,7.20646515e-07,7.207496431e-07,7.208515523e-07,7.209532957e-07,7.210554528e-07,7.21158248e-07,7.212617184e-07,7.213658308e-07,7.214704766e-07,7.215754051e-07,7.216802064e-07,7.217843735e-07,7.218873959e-07,7.219888129e-07,7.220882299e-07,7.221853244e-07,7.222798561e-07,7.223716674e-07,7.22460678e-07,7.225468739e-07,7.226302878e-07,7.227109856e-07,7.227890659e-07,7.228646477e-07,7.229378426e-07,7.230087473e-07,7.23077466e-07,7.231441152e-07,7.232087992e-07,7.232715917e-07,7.23332554e-07,7.233917634e-07,7.234493131e-07,7.235052942e-07,7.235597974e-07,7.236129421e-07,7.236648993e-07,7.237158916e-07,7.237661866e-07,7.238161021e-07,7.238660076e-07,7.239163042e-07,7.23967395e-07,7.240196569e-07,7.240734156e-07,7.241289217e-07,7.241863331e-07,7.242456934e-07,7.243069232e-07,7.243698738e-07,7.244344303e-07,7.245005284e-07,7.245680107e-07,7.2463644e-07,7.247050407e-07,7.247728596e-07,7.248391037e-07,7.249033912e-07,7.249656584e-07,7.25025868e-07,7.250838241e-07,7.251391631e-07,7.251914317e-07,7.252401842e-07,7.252850677e-07,7.253258782e-07,7.25362577e-07,7.253952718e-07,7.254241785e-07,7.254495811e-07,7.254718006e-07,7.254911727e-07,7.255080322e-07,7.25522702e-07,7.255354837e-07
2.074153365e-06,2.447774948e-06,2.808138096e-06,3.155445801e-06,3.489904472e-06,3.811725473e-06,4.121126299e-06,4.418331495e-06,4.703573391e-06,4.977092695e-06,5.239138975e-06,5.489970994e-06,5.729856905e-06,5.959074243e-06,6.177909706e-06,6.386658677e-06,6.585624514e-06,6.775117583e-06,6.955454101e-06,7.1269548e-06,7.289943489e-06,7.444745558e-06,7.591686462e-06,7.731090261e-06,7.863278218e-06,7.988567502e-06,8.107270017e-06,8.219691344e-06,8.326129834e-06,8.42687582e-06,8.522210971e-06,8.612407752e-06,8.697729022e-06,8.778427719e-06,8.854746672e-06,8.926918488e-06,8.995165546e-06,9.059700065e-06,9.120724247e-06,9.178430487e-06,9.233001627e-06,9.284611251e-06,9.333424011e-06,9.379595972e-06,9.423274963e-06,9.464600939e-06,9.503706344e-06,9.540716471e-06,9.575749814e-06,9.60891842e-06,9.640328215e-06,9.670079329e-06,9.698266392e-06,9.724978812e-06,9.750301038e-06,9.774312792e-06,9.797089296e-06,9.818701466e-06,9.839216113e-06,9.858696114e-06,9.877200592e-06,9.894785081e-06,9.911501696e-06,9.927399296e-06,9.942523648e-06,9.956917596e-06,9.970621218e-06,9.983671993e-06,9.996104959e-06,1.000795287e-05,1.001924636e-05,1.003001406e-05,1.004028279e-05,1.005007765e-05,1.005942219e-05,1.006833849e-05,1.007684731e-05,1.008496819e-05,1.009271954e-05,1.010011872e-05,1.010718215e-05,1.01139254e-05,1.012036318e-05,1.012650951e-05,1.013237773e-05,1.013798057e-05,1.014333025e-05,1.014843845e-05,1.015331642e-05,1.015797498e-05,1.016242453e-05,1.016667497e-05,1.01707357e-05,1.01746155e-05,1.017832254e-05,1.018186434e-05
3.056081419e-12,3.226856116e-12,3.273819814e-12,3.293627352e-12,3.311252814e-12,3.329351244e-12,3.348041743e-12,3.367643217e-12,3.388309521e-12,3.410404614e-12,3.434584986e-12,3.461932574e-12,3.496113795e-12,3.546069621e-12,3.620277696e-12,3.699704904e-12,3.758629629e-12,3.790374248e-12,3.811952905e-12,3.832544497e-12,3.854021016e-12,3.876957631e-12,3.902176425e-12,3.932931723e-12,3.977543244e-12,4.033455945e-12,4.075803654e-12,4.101602564e-12,4.123288371e-12,4.147886849e-12,4.183250304e-12,4.227887129e-12,4.259426515e-12,4.283122867e-12,4.31255808e-12,4.35096041e-12,4.380818165e-12,4.405733294e-12,4.437593051e-12,4.471840492e-12,4.498425089e-12,4.525421645e-12,4.558605621e-12,4.590028658e-12,4.616818977e-12,4.646293726e-12,4.679169171e-12,4.710189153e-12,4.739192401e-12,4.770334558e-12,4.803062952e-12,4.835006624e-12,4.866359834e-12,4.898852485e-12,4.932519277e-12,4.965721956e-12,4.999126766e-12,5.033837688e-12,5.068784088e-12,5.104142508e-12,5.140390944e-12,5.176691461e-12,5.213385108e-12,5.251039719e-12,5.288588537e-12,5.324400798e-12,5.359487031e-12,5.392571533e-12,5.423242044e-12,5.459604751e-12,5.507355668e-12,5.556510587e-12,5.595997333e-12,5.620251748e-12,5.638995773e-12,5.659016182e-12,5.683350381e-12,5.719126437e-12,5.787294324e-12,5.873948948e-12,5.913138281e-12,5.929084041e-12,5.94567945e-12,5.969996942e-12,6.01477815e-12,6.134544029e-12,6.265205973e-12,6.426971901e-12,6.873314175e-12,7.077444892e-12,7.112782657e-12,7.133763642e-12,7.152931666e-12,7.171106722e-12,7.188521378e-12,7.205228103e-12
3.895226102e-12,3.927310389e-12,3.95958977e-12,3.992926167e-12,4.028308337e-12,4.067816508e-12,4.117232713e-12,4.188448267e-12,4.279477969e-12,4.367591125e-12,4.434686439e-12,4.476484618e-12,4.508298204e-12,4.539467482e-12,4.572739939e-12,4.611161595e-12,4.662044203e-12,4.730082773e-12,4.798112387e-12,4.846459311e-12,4.881552905e-12,4.917601411e-12,4.96559095e-12,5.026154979e-12,5.076113071e-12,5.113945737e-12,5.157169342e-12,5.210408859e-12,5.255360501e-12,5.293530508e-12,5.338506967e-12,5.387012967e-12,5.427394509e-12,5.46618387e-12,5.5109465e-12,5.557320441e-12,5.598490926e-12,5.638374063e-12,5.681662322e-12,5.727311522e-12,5.771994149e-12,5.814816583e-12,5.857882642e-12,5.902607218e-12,5.949070753e-12,5.995880528e-12,6.041660013e-12,6.087350861e-12,6.134432183e-12,6.183115231e-12,6.232313875e-12,6.28094838e-12,6.329964184e-12,6.380431152e-12,6.431939186e-12,6.483265248e-12,6.534985454e-12,6.587827102e-12,6.640970302e-12,6.694395468e-12,6.748281029e-12,6.80235405e-12,6.856780474e-12,6.911312632e-12,6.966022128e-12,7.020733385e-12,7.075463151e-12,7.130135356e-12,7.184734874e-12,7.239174118e-12,7.293308483e-12,7.347158922e-12,7.401194858e-12,7.457524737e-12,7.522950971e-12,7.619845634e-12,7.758994875e-12,7.850552693e-12,7.882267534e-12,7.917000379e-12,7.996115227e-12,8.249444079e-12,8.71081217e-12,9.14138714e-12,9.238625355e-12,9.2677671e-12,9.291675962e-12,9.314658843e-12,9.337177758e-12,9.359403952e-12,9.381479686e-12,9.403698043e-12,9.426149837e-12,9.449059729e-12,9.472781414e-12,9.497647278e-12
2.206692776e-14,2.2269033520000003e-14,2.24040337e-14,2.252914692e-14,2.265426292e-14,2.2794073710000003e-14,2.2928808960000003e-14,2.3073435620000003e-14,2.321298164e-14,2.336722853e-14,2.352121467e-14,2.377170362e-14,2.431117832e-14,2.502869926e-14,2.567403748e-14,2.604482773e-14,2.622287258e-14,2.637711926e-14,2.6526553580000004e-14,2.666610141e-14,2.6805915270000003e-14,2.695027428e-14,2.7181516430000004e-14,2.7624485460000003e-14,2.813508704e-14,2.840482629e-14,2.854945148e-14,2.866975011e-14,2.8843245070000004e-14,2.919959743e-14,2.9555952330000004e-14,2.97198242e-14,2.987888127e-14,3.017749128e-14,3.04616614e-14,3.0606023280000004e-14,3.079876711e-14,3.1097374250000005e-14,3.1294931660000004e-14,3.1449179680000004e-14,3.16707969e-14,3.1940531170000004e-14,3.212846478e-14,3.230276362e-14,3.251475081e-14,3.2765239210000006e-14,3.2977231460000005e-14,3.316035375e-14,3.337260643e-14,3.359421961e-14,3.383027307e-14,3.406177275e-14,3.426895443e-14,3.448094772e-14,3.472206956e-14,3.49677468e-14,3.521368459e-14,3.5445188960000005e-14,3.569593364e-14,3.596112075e-14,3.6211605480000005e-14,3.64770559e-14,3.67470522e-14,3.70274766e-14,3.730736924e-14,3.758698214e-14,3.786687463e-14,3.815637474e-14,3.8431189530000005e-14,3.871588056e-14,3.900057532e-14,3.928046729e-14,3.957022965e-14,3.985092699e-14,4.0121184350000006e-14,4.038181068e-14,4.063764714e-14,4.089853641e-14,4.1139922e-14,4.141018413e-14,4.18298886e-14,4.276578904e-14,4.3421809370000007e-14,4.350412839e-14,4.354823289e-14,4.363536593e-14,4.4445360790000006e-14,4.6619814460000006e-14,4.953528431e-14,5.014798731e-14,5.0289130760000005e-14,5.039577144e-14,5.050241671e-14,5.060422839e-14,5.0710820060000006e-14,5.08126037e-14
6.615305228999999e-16,6.691277178e-16,6.729264112e-16,6.767250546999999e-16,6.805236082999999e-16,6.881208392999999e-16,6.919195521e-16,6.957180623999999e-16,7.033153994999999e-16,7.071138831e-16,7.109124209e-16,7.2230834800000055e-16,7.451001145999999e-16,7.67891577e-16,7.868847403999999e-16,7.94481957e-16,7.982806601999999e-16,8.058779661999999e-16,8.096765540999999e-16,8.212627695999999e-16,8.250614286999999e-16,8.32658754e-16,8.402559744999999e-16,8.592489867e-16,8.706448500000001e-16,8.782420156999999e-16,8.820406936999999e-16,8.858393133999999e-16,8.896379592e-16,9.048322806e-16,9.124295521e-16,9.162281905e-16,9.200268805e-16,9.314226429e-16,9.390199984e-16,9.428184954e-16,9.466170804e-16,9.580131382e-16,9.656102900999998e-16,9.694088713999998e-16,9.732075267e-16,9.80804724e-16,9.884019984e-16,9.922005555e-16,1.007585313e-15,1.015182705e-15,1.022779961e-15,1.026578479e-15,1.034175666e-15,1.041772854e-15,1.045571732e-15,1.053168717e-15,1.060766097e-15,1.068363361e-15,1.07216197e-15,1.079759259e-15,1.0873564840000001e-15,1.094953444e-15,1.102550961e-15,1.110148149e-15,1.117745323e-15,1.133130285e-15,1.140727091e-15,1.148324347e-15,1.1597204930000001e-15,1.1673178610000001e-15,1.174915083e-15,1.18251228e-15,1.190109559e-15,1.193908128e-15,1.197706763e-15,1.205303976e-15,1.228286115e-15,1.243480552e-15,1.254876425e-15,1.2586750770000001e-15,1.262473215e-15,1.262473661e-15,1.2662722680000001e-15,1.266272304e-15,1.270070364e-15,1.2852654300000001e-15,1.3310386270000001e-15,1.3386359800000001e-15,1.338636446e-15,1.338636441e-15,1.365226759e-15,1.437590913e-15,1.494570157e-15,1.505966017e-15,1.50976471e-15,1.513563213e-15,1.5135633e-15,1.5251493520000001e-15,1.528948154e-15,1.528948051e-15
